time,maneuver_type,duration_sec,is_unload,is_stationkeeping,thr_temp_mean,thr_temp_max,thr_temp_min,thr_temp_std,thr_temp_slope,att_err_mean,att_err_max,att_err_std,maneuver_risky
2013-02-14 15:07:00+00:00,UNLOAD_MAN,300.0,1,0,45.495375715079604,56.077228282090495,38.43720307932316,1.691912457912738,0.18706832654654526,0.09940445745570908,0.45072632960064746,0.05368787475177244,0
2013-02-14 15:17:00+00:00,EAST_MAN,840.0,0,1,47.46470814193584,55.69827831473775,42.36326425815315,1.5745901888086535,0.12874459589569653,0.10633048906250162,0.24688465158277015,0.04651996337828882,1
2013-02-18 04:22:00+00:00,UNLOAD_MAN,420.0,1,0,41.500416766520075,48.38857760590049,37.90998931484148,1.4612083761981438,0.07946949496445369,0.046346533646884285,0.2225981094004006,0.040210111774859586,1
2013-02-22 02:04:00+00:00,UNLOAD_MAN,120.0,1,0,46.04730502410134,57.12587402842193,37.37562690289717,1.8501734679723172,0.09357821818476397,0.07799601641247506,0.2187741000210048,0.04271860814993092,0
2013-02-22 02:10:00+00:00,WEST_MAN,2100.0,0,1,46.934450039964176,54.87517646045662,34.0941271592881,1.3916981423552977,-0.026821500247400265,0.053932580733691476,0.2457759686906329,0.03411929626649861,0
2013-02-25 15:09:00+00:00,NORTH_MAN,3300.0,0,1,48.928679558505024,54.47386944174965,40.31918012828191,2.1675211837687067,0.12976934269894014,0.07774172364365403,0.40855613299425897,0.0464032142619718,0
2013-02-28 15:45:00+00:00,UNLOAD_MAN,300.0,1,0,44.778691124723935,47.629945092270276,40.92697594300241,2.025849160714307,0.13690864034321276,0.1044463435219021,0.5517479239142495,0.07226431167667495,1
2013-02-28 15:55:00+00:00,EAST_MAN,1140.0,0,1,49.886154090180554,56.56221060849351,41.21080390906535,2.2405143323818275,0.09189247895123591,0.1141096956229539,0.38867361599301975,0.019737212969004922,1
2013-03-04 03:30:00+00:00,UNLOAD_MAN,360.0,1,0,51.05086327127931,61.31479412279714,43.2108921580195,2.253864225819126,0.06542779511490736,0.25323640189473884,0.562035778591916,0.056929588672704604,1
2013-03-07 15:37:00+00:00,UNLOAD_MAN,360.0,1,0,47.621717310673866,62.451333379303136,37.029586432451175,2.3015034267133383,0.0950948823455337,0.032710220124749625,0.4043529682724578,0.07760185389759247,1
2013-03-07 15:49:00+00:00,EAST_MAN,900.0,0,1,49.40702563359682,57.59185667216524,39.58682610136164,1.8132955315880588,0.0761020543716217,0.11374506395841091,0.33863217163505666,0.04633625802868866,0
2013-03-11 03:09:00+00:00,UNLOAD_MAN,300.0,1,0,47.21262139031147,52.916554844950554,46.2551537879817,3.0605717013168334,0.11638371999260896,0.02881339443981379,0.3858384818010008,0.03942247941708209,1
2013-03-14 14:44:00+00:00,UNLOAD_MAN,360.0,1,0,47.00033757236566,51.44544194751302,37.36461095908029,2.117215558241049,0.15589180377588158,0.08061070620150246,0.3598508194405428,0.06848462971901179,1
2013-03-14 14:56:00+00:00,EAST_MAN,2820.0,0,1,45.11376786582861,54.769632554745414,40.12420609434086,1.0687576236876026,0.1291734063315907,0.10264534089424078,0.317044076825398,0.03031556246262313,1
2013-03-15 02:15:00+00:00,UNLOAD_MAN,60.0,1,0,48.26597704669323,50.97212888954043,44.531163271039325,1.4988121271168913,0.2634806284642599,0.14224400131165693,0.37727810475680373,0.04954616940122539,1
2013-03-15 02:21:00+00:00,WEST_MAN,1980.0,0,1,47.61085360634604,57.26188891056071,40.17627383746673,1.1297485054860923,0.09899914849845373,0.09751667303910394,0.1153749767023215,0.029203117992285463,1
2013-03-19 02:28:00+00:00,UNLOAD_MAN,360.0,1,0,55.37267323572238,65.82580805451111,46.13975990863234,2.0086673145756535,0.2057701331548473,0.09043401999719206,0.31964594604180707,0.012597980599514405,0
2013-03-21 15:06:00+00:00,UNLOAD_MAN,300.0,1,0,53.29341960990097,62.60225796959956,50.21562344076145,1.939097387973333,0.10850136115101128,0.07848410187638903,0.1241093498317594,0.0469603147041041,0
2013-03-21 15:16:00+00:00,EAST_MAN,1080.0,0,1,49.543386210226004,56.88440119441033,39.42965695905335,1.7657871510502712,0.016252684251232205,0.04994741279713956,0.08742049763602881,0.024732098734660334,1
2013-03-25 14:03:00+00:00,UNLOAD_MAN,420.0,1,0,43.94777116122093,53.64259312186137,33.65775461862613,3.005463056200257,0.13238491766449378,0.06739488141034464,0.28668275031286716,0.04976658973341663,0
2013-03-28 15:36:00+00:00,UNLOAD_MAN,300.0,1,0,42.55035411206633,51.06316922545123,34.40942552316784,2.2744914370384555,0.07011391410628794,0.08090316424580912,0.1694953047258037,0.07230059248761413,1
2013-03-28 15:46:00+00:00,EAST_MAN,780.0,0,1,52.76457181235546,58.43020028677369,47.36744270303661,2.3630491807231673,0.10073365835845517,0.12369129417031924,0.32297991903998147,0.08708510813359246,1
2013-04-02 00:44:00+00:00,SOUTH_MAN,3960.0,0,1,49.05099690058855,62.60223386771363,43.98913091315643,1.5344632560289484,0.060977293774566746,0.14794736436124126,0.3617908162962278,0.05187058567886417,0
2013-04-04 15:10:00+00:00,UNLOAD_MAN,300.0,1,0,48.92057361356645,55.8655354747349,37.842777218825766,1.5004275543344938,0.05228643066227073,0.08827017451444855,0.30657513459616204,0.07038431663951199,0
2013-04-04 15:20:00+00:00,EAST_MAN,600.0,0,1,41.02165605210323,51.34891295345296,37.55532411159095,2.0184027495484775,0.18680125729300887,0.10739118680093267,0.21697904609672253,0.05797925300213267,0
2013-04-08 01:10:00+00:00,UNLOAD_MAN,360.0,1,0,50.70975392623272,51.45391107814558,39.51634254377519,2.086503569826113,0.12312191434473102,0.013959342075647349,0.3038275803237673,0.04233772772249882,1
2013-04-11 12:56:00+00:00,UNLOAD_MAN,360.0,1,0,48.81768135285745,60.64709400120024,41.31327883024876,1.0718442164427715,0.06811903485279013,0.12698672586281756,0.31806320221620965,0.011504472921382111,1
2013-04-11 14:24:00+00:00,EAST_MAN,3840.0,0,1,43.55827726234209,55.96456849630583,35.84578076127066,1.9098464885752329,0.1449085895253645,0.08520510564249797,0.32931267365961414,0.08252984654164239,0
2013-04-12 01:43:00+00:00,UNLOAD_MAN,120.0,1,0,45.1139007702002,53.20340213158012,42.23816388644018,2.0070360414367525,0.11356928187303575,0.13735616191148878,0.21771220051678913,0.029017956214377548,0
2013-04-12 01:50:00+00:00,WEST_MAN,2820.0,0,1,49.054868817426076,58.73118192163935,41.49501870781184,1.8924254171144355,0.1545083016845331,0.1858219973927098,0.3679892417131111,0.0776554182283554,0
2013-04-15 12:40:00+00:00,UNLOAD_MAN,420.0,1,0,47.20986719342498,56.885412738247666,37.36911064539085,1.5933047938266618,0.11333028326609755,0.09060424866534975,0.40033369699236176,0.06073615258524502,0
2013-04-18 12:28:00+00:00,UNLOAD_MAN,420.0,1,0,45.83131525678578,51.902964547863604,41.84054552034172,1.7302324090394299,0.12295511548686017,0.04883443596170539,0.34585219914257553,0.030479744295052822,1
2013-04-18 15:22:00+00:00,UNLOAD_MAN,120.0,1,0,46.586046927736156,56.227413844054176,37.090139325980616,1.911570403213602,0.16724158547385234,0.0991650693456851,0.21943580105324573,0.056239967236379064,0
2013-04-18 15:28:00+00:00,EAST_MAN,1140.0,0,1,46.99209048717246,52.5661990775548,38.72505372613539,2.045400011805024,0.12966096903520552,0.13743509990093195,0.2828792808434474,0.0926582212257066,0
2013-04-21 12:17:00+00:00,UNLOAD_MAN,360.0,1,0,47.610250048409874,53.7839792774739,41.541516889906795,2.302395791275284,0.18842418686702994,0.08422399993766395,0.1853553269312821,0.08071305161727543,1
2013-04-22 23:27:00+00:00,SOUTH_MAN,3360.0,0,1,53.885967891972626,65.26679732160952,43.32194863249872,2.5404281024754356,0.09551294306353356,0.0917980795310338,0.22615678770494563,0.03974573887731103,1
2013-04-25 15:09:00+00:00,UNLOAD_MAN,420.0,1,0,36.73336623627481,47.65733930837542,35.34013654321048,1.852826138236375,0.1764308360777292,0.1281766105348707,0.18826985646421782,0.035760384836306364,0
2013-04-25 15:21:00+00:00,EAST_MAN,840.0,0,1,47.052598941961264,52.933472435613886,38.01255669573014,1.7719219019423211,0.13728143034617102,0.14487891373470976,0.3310613264938624,0.05200416074632144,1
2013-04-28 11:49:00+00:00,UNLOAD_MAN,360.0,1,0,47.70604968548979,53.50532065498667,34.84774421126991,2.218827836767153,0.1600284569283425,0.08268551798364213,0.3459993578019266,0.04668972542060327,0
2013-05-01 11:37:00+00:00,UNLOAD_MAN,480.0,1,0,48.1839759587484,54.24718615137538,35.86414654144642,2.305422458205427,0.1428670943367852,0.017296691736965505,0.13879140535685763,0.07399474771285461,0
2013-05-02 14:52:00+00:00,UNLOAD_MAN,300.0,1,0,45.51234167471484,55.710260374111314,36.34292151309927,1.7828997833705573,0.0777352525884435,0.12281890926897263,0.31375828100285497,0.0647917827284361,1
2013-05-02 15:01:00+00:00,EAST_MAN,900.0,0,1,40.97311287008567,45.973158527654476,33.87815519847821,2.395196738483086,0.12995870783899946,0.08163364032793118,0.2595837995647955,0.016155167969431554,0
2013-05-05 11:22:00+00:00,UNLOAD_MAN,420.0,1,0,48.31198193485644,57.3821198519643,42.219389604499334,2.4897926705779865,0.15210868495705757,0.11071705376851546,0.41622892692833735,0.059173505108478235,0
2013-05-06 22:43:00+00:00,SOUTH_MAN,2160.0,0,1,54.90940085665674,65.14994128855962,47.81817823837366,2.6458432328293364,0.07931920738246463,0.12755786158395185,0.26639867790350974,0.04641818078265264,1
2013-05-09 11:06:00+00:00,UNLOAD_MAN,420.0,1,0,40.86455438033545,48.599818029456145,31.23313263658173,2.8891604533599113,0.21388831817958304,0.005552628647866736,0.14803101788278158,0.05074216272056133,0
2013-05-09 14:09:00+00:00,UNLOAD_MAN,60.0,1,0,50.455312054792756,61.48550314538754,44.87704347117101,1.5667919306702807,0.07860831835433424,0.10405408422057867,0.21945197139134254,0.054978860285213184,1
2013-05-09 14:15:00+00:00,EAST_MAN,3420.0,0,1,46.685899107508426,53.77296859903905,36.41362765335728,2.0069491046662558,0.18220181576824432,0.1457266262687228,0.231975674260874,0.07397458010553204,0
2013-05-10 01:34:00+00:00,UNLOAD_MAN,120.0,1,0,46.75470261668461,54.11313581370287,32.35522106267464,2.00563884830933,0.14888633606827675,0.13185762076552435,0.3847761199102213,0.06955585927092042,1
2013-05-10 01:41:00+00:00,WEST_MAN,2460.0,0,1,43.7884059571842,48.85666726378864,35.974055662566386,1.9509632157337462,0.11587590892514493,0.12586828755481563,0.3123572079217678,0.03500514518625409,1
2013-05-12 22:52:00+00:00,UNLOAD_MAN,420.0,1,0,45.662175310576494,56.71370735343711,41.69535972042641,1.6753685401949319,0.13024779427348648,0.0011406978025204906,0.20662168378485068,0.048827760646206614,0
2013-05-15 10:42:00+00:00,UNLOAD_MAN,360.0,1,0,52.20017837879583,57.90061703785922,48.23441261774507,1.2572189983844644,0.06664635437383351,0.16385405310933188,0.4913181687288716,0.04102957214285577,1
2013-05-16 14:58:00+00:00,UNLOAD_MAN,300.0,1,0,49.33062096795083,58.379936421096005,39.0009243128161,2.0463397230145017,0.14301950507671105,0.12055113337712903,0.4537592059699162,0.016363080621868045,1
2013-05-16 15:07:00+00:00,EAST_MAN,1020.0,0,1,54.929246421639775,62.71529822026197,47.1084849585211,1.6158221702260438,0.11673724534463964,0.059834033531476136,0.0952106027479958,0.0478125898479782,1
2013-05-19 10:27:00+00:00,UNLOAD_MAN,360.0,1,0,51.70964755591078,56.55129836657579,41.079154867718614,2.0429967403738125,0.18381127232012973,0.060611847992086326,0.3253953153016431,0.08689508855118193,0
2013-05-20 21:38:00+00:00,SOUTH_MAN,3300.0,0,1,49.75634671571831,55.929037284248345,43.357249463196354,1.6029782291505734,0.09009834007805494,0.13156121046472605,0.354125903035845,0.015759132125005064,0
2013-05-23 10:24:00+00:00,UNLOAD_MAN,360.0,1,0,53.975738104671166,66.12435482179336,43.48386746205167,1.4501708270778293,0.040373007939779104,0.1339892096649128,0.28783010975031914,0.04951876412679866,1
2013-05-23 14:49:00+00:00,UNLOAD_MAN,120.0,1,0,48.755972634953196,57.36094526285664,41.23087015530237,2.117149180188449,0.07291693277086875,0.07560185718261492,0.3083702258854092,0.0488772370918065,1
2013-05-23 14:56:00+00:00,EAST_MAN,840.0,0,1,51.31195270718823,56.28450168308771,45.509464873160084,2.075460763403248,0.20260098118816472,0.16127627036895376,0.18863794684687518,0.055754709435286404,1
2013-05-26 09:59:00+00:00,UNLOAD_MAN,420.0,1,0,45.81371618586117,54.72970104790724,39.01671162226832,2.2896409856604665,0.09537320081139425,0.010361658544991117,0.3566258928226311,0.030745500852121393,0
2013-05-28 21:49:00+00:00,UNLOAD_MAN,420.0,1,0,47.26618326343682,54.82784116865319,42.85734632970653,3.092931883208813,0.22135247291196045,0.04787704944531064,0.2993714591525014,0.02149778818400093,1
2013-05-30 14:42:00+00:00,UNLOAD_MAN,420.0,1,0,44.210304706798894,62.57244391353144,30.24222603105406,2.1386447656054233,0.10329566312912025,0.0,0.11348022551673409,0.02242804686410748,0
2013-05-30 14:54:00+00:00,EAST_MAN,900.0,0,1,51.95833573837941,60.813707262406226,44.24748117905487,2.242540883532065,0.09087720451360663,0.07512974285651534,0.21658872067456297,0.07661867516662957,1
2013-06-02 09:32:00+00:00,UNLOAD_MAN,360.0,1,0,42.286785507540536,49.14491096634144,32.35324324149395,1.4612193355663372,0.18126041297999523,0.17540385922720475,0.20508921167246072,0.030346280512762863,0
2013-06-04 21:22:00+00:00,UNLOAD_MAN,360.0,1,0,50.129401369670646,62.38948512303196,43.74000876828305,1.3565462797318126,0.10899027767095634,0.20289011172927013,0.3714943867456447,0.04000875616693654,0
2013-06-06 14:29:00+00:00,UNLOAD_MAN,480.0,1,0,46.237395769979365,48.714287268100826,41.393179235918836,2.7914147233866666,0.22961075678795273,0.11172952341152213,0.26345632568746385,0.09209265197225948,1
2013-06-06 14:41:00+00:00,EAST_MAN,900.0,0,1,52.684988373869274,60.967948843012564,45.38662990662308,1.5382601100333482,0.10378641790342055,0.08807853963657228,0.15556750092419638,0.03531488686447088,0
2013-06-09 09:04:00+00:00,UNLOAD_MAN,360.0,1,0,50.00347595492504,63.98676143896826,38.69989835478744,1.4780279642656788,0.1730425423149835,0.08891800495745283,0.36658822832843063,0.056847991959018525,1
2013-06-10 20:11:00+00:00,SOUTH_MAN,3900.0,0,1,55.28258463058721,62.93398677750795,48.84478000478206,1.9804505393917236,0.08661964959904371,0.1436669945416511,0.4713467135110987,0.07127623353251014,1
2013-06-13 08:48:00+00:00,UNLOAD_MAN,420.0,1,0,49.92309876455458,52.72319563061035,44.534694682742824,1.9549037933113058,0.18293601435085455,0.02185095741804588,0.21911490841359813,0.07031440373958486,1
2013-06-13 13:54:00+00:00,UNLOAD_MAN,120.0,1,0,40.71183897738704,47.524085084155246,32.245446244279606,1.5487467467783542,0.22893963699249315,0.07137504120093977,0.24081035291630298,0.02336847285912639,1
2013-06-13 14:01:00+00:00,EAST_MAN,3600.0,0,1,47.7321873084072,60.09574143128431,38.235119506253966,1.84751339064345,0.09343570311883928,0.19174465372251248,0.43524311393569187,0.035732951045970025,1
2013-06-14 01:18:00+00:00,UNLOAD_MAN,120.0,1,0,42.31197122962074,51.44018001858305,29.383426723061188,2.614687858825052,0.23648563953746182,0.047714496533581875,0.24575060028407758,0.056047279525039705,1
2013-06-14 01:24:00+00:00,WEST_MAN,2940.0,0,1,45.9268806305349,51.41031230199735,36.86562919541742,1.5970031955841013,0.06942020958104411,0.08254875503692286,0.17433083341380423,0.08858034914766585,0
2013-06-16 08:36:00+00:00,UNLOAD_MAN,300.0,1,0,53.04491373310689,58.98918531156981,43.11293569751318,1.3031637578169142,0.18820480196758552,0.10065968279907203,0.23539188414034593,0.03476978682717609,0
2013-06-18 20:27:00+00:00,UNLOAD_MAN,420.0,1,0,49.55013524359079,55.87103443014135,39.39230953282983,2.4712968104498962,0.17445571681215252,0.11415711297523547,0.28451351230043237,0.040127740317778465,1
2013-06-20 14:35:00+00:00,UNLOAD_MAN,480.0,1,0,44.204278285685014,53.287871937847,39.663324431482906,2.2461484559690184,0.09657089636588155,0.0687497976900264,0.29356845713769597,0.0583914884280201,0
2013-06-20 14:49:00+00:00,EAST_MAN,1020.0,0,1,43.9451305342384,55.95971893305436,38.83512674564703,1.6897406896756693,0.1106904852318666,0.12384821916259778,0.32478189095024457,0.062393164546967535,0
2013-06-23 08:09:00+00:00,UNLOAD_MAN,420.0,1,0,47.13112837150504,58.28839740990256,42.38281724032199,1.2089164919365412,0.15036829689251865,0.13039697668697198,0.3514339146856836,0.06360508008605474,1
2013-06-24 19:16:00+00:00,SOUTH_MAN,3900.0,0,1,43.13375940247549,52.50179594880288,39.13019666955043,1.6276883217807185,0.057340391186157746,0.2180725911881824,0.26558979285979023,0.033072882703303996,1
2013-06-27 07:53:00+00:00,UNLOAD_MAN,420.0,1,0,44.315438890413674,48.32050461024122,33.929059265802465,1.9726477815753642,0.16790012170970633,0.09368778102826096,0.36020955543675387,0.039359037261311895,0
2013-06-27 15:34:00+00:00,UNLOAD_MAN,180.0,1,0,48.248037886204976,52.26424034422465,39.37788761121371,2.5828360449419097,0.15731447730542591,0.09793513423297187,0.2982767226338231,0.054310023996039375,1
2013-06-27 15:41:00+00:00,EAST_MAN,840.0,0,1,52.62124814442679,62.22100420806808,44.38275995515244,1.4817090125651715,0.09637065263463918,0.19637261729897554,0.651643522713991,0.07524622625256563,1
2013-06-30 07:41:00+00:00,UNLOAD_MAN,540.0,1,0,49.43504588889776,53.39863259509908,49.213195435104566,1.9577400592442633,0.14657112654706578,0.07254170708509525,0.23377827006745397,0.04523031835763146,1
2013-07-02 19:32:00+00:00,UNLOAD_MAN,540.0,1,0,37.8348419656076,45.15814090240179,23.668411389751746,2.337572329947449,0.14549948705381904,0.033782348361890965,0.2661281978728282,0.04955396199832361,1
2013-07-04 15:01:00+00:00,UNLOAD_MAN,540.0,1,0,48.21746691612104,57.12991825467957,42.90028292858171,0.8093663299390397,0.13161501893768365,0.11251244878294812,0.5954343650037983,0.029481431257211813,0
2013-07-04 15:15:00+00:00,EAST_MAN,840.0,0,1,48.28813429293031,52.875352306842245,34.13269602511343,2.5168930839694497,0.1069917047507491,0.17380875125439577,0.39321791420471364,0.08726453663784485,0
2013-07-07 07:14:00+00:00,UNLOAD_MAN,540.0,1,0,48.65556114149077,53.58277413841418,45.00328558344472,1.4087747138967814,0.117804289381811,0.11805235675998428,0.3112893028323826,0.053085258942834196,0
2013-07-08 18:27:00+00:00,SOUTH_MAN,3300.0,0,1,54.46483872660483,62.18247553290138,48.902042202274444,2.1659977467284675,0.2328404745735,0.11514921712263772,0.21645702764757258,0.07155509559113485,1
2013-07-11 06:58:00+00:00,UNLOAD_MAN,540.0,1,0,38.74704689278103,48.25799775535319,37.35559504030992,2.123341574805372,0.07953333772673422,0.02758033134325806,0.3804069680641566,0.050597944161352014,0
2013-07-11 14:47:00+00:00,UNLOAD_MAN,180.0,1,0,44.63558629923558,55.82014261047685,35.54921137140748,2.5422931957319226,0.12076319613827707,0.09708153773658135,0.18117137911892434,0.051705341304868244,0
2013-07-11 14:55:00+00:00,EAST_MAN,660.0,0,1,50.36362529117342,60.184785595485074,45.66739575360712,2.27546219044677,0.07471289477115298,0.18165774631581683,0.424369838000629,0.01999382218295879,0
2013-07-14 06:46:00+00:00,UNLOAD_MAN,660.0,1,0,40.67362240218423,48.89459218716081,35.89262286447929,0.8113547541350095,0.2520246707162269,0.038294145923038925,0.19093861379220078,0.01,0
2013-07-16 18:37:00+00:00,UNLOAD_MAN,660.0,1,0,52.90379619221404,58.66521193154289,49.02133884373723,1.6076103764220044,0.08399326750112505,0.08776264130983644,0.2688290150520342,0.07503810423671918,0
2013-07-18 13:48:00+00:00,UNLOAD_MAN,420.0,1,0,48.473426450802634,53.260705463269076,38.141361262589044,2.06910256467664,0.17129611489930552,0.08062576339208197,0.13823253653107614,0.0515611642852484,0
2013-07-18 14:00:00+00:00,EAST_MAN,3660.0,0,1,51.386335943373616,57.85370467838617,41.25194498867097,1.9025100569401066,0.112419703252327,0.08511477146811275,0.4194274936415022,0.05412856245973237,0
2013-07-19 01:20:00+00:00,UNLOAD_MAN,60.0,1,0,44.71622535391282,53.946032108854524,31.28012368067646,2.2388053648783854,0.16668011523372742,0.11239615022595029,0.28461641963412265,0.02501892495599179,0
2013-07-19 01:26:00+00:00,WEST_MAN,2700.0,0,1,51.25505475986484,60.26492587974687,45.31217462308376,2.3946832778348526,0.16181715813054703,0.1421652620628004,0.22065629617349702,0.03193871644412753,1
2013-07-21 18:17:00+00:00,UNLOAD_MAN,720.0,1,0,51.273886223956154,52.974180266780785,42.61742811081575,2.3042258682148393,0.21079146798735443,0.12164134523967185,0.446910404943681,0.0712460400226997,0
2013-07-22 17:32:00+00:00,SOUTH_MAN,3300.0,0,1,48.93151208054867,54.574480995746164,44.799517672754526,1.8928625287227674,0.07745215867399413,0.07115951181924376,0.2207458305155134,0.08480287541682874,0
2013-07-25 06:03:00+00:00,UNLOAD_MAN,660.0,1,0,47.937603570794785,59.55112622561325,40.94272063900074,1.0768314944397597,0.15970087247469958,0.017700815283315866,0.251161544456388,0.03757451972454896,1
2013-07-25 16:38:00+00:00,UNLOAD_MAN,120.0,1,0,48.0813729571269,56.319018100539324,41.63790889697044,1.7722593755725913,0.05679489839239282,0.11311942182653643,0.3972610600399731,0.06342966576726111,1
2013-07-25 16:46:00+00:00,EAST_MAN,780.0,0,1,44.546618941042475,48.29559220173352,35.15326906855621,2.208184074069478,0.10495465042609646,0.09470404792586741,0.3421074809832994,0.0538004986536321,1
2013-07-28 05:51:00+00:00,UNLOAD_MAN,660.0,1,0,46.40988527903859,61.47734882383304,35.35881985978402,1.4547763737247612,0.11030052860840406,0.1919156189843393,0.2115791740342428,0.04758942119844549,0
2013-07-30 17:42:00+00:00,UNLOAD_MAN,660.0,1,0,46.389909870190564,54.30308467324627,35.416709797696065,2.315637365060788,0.1406808787019742,0.1942254848007473,0.46376115489852604,0.0870391804035664,1
2013-08-01 15:32:00+00:00,UNLOAD_MAN,540.0,1,0,48.53357545741398,57.6865773353542,43.06201227406682,2.454196648633652,0.06573140675916528,0.199534489719802,0.38947311345328917,0.040935967079544965,1
2013-08-01 15:46:00+00:00,EAST_MAN,960.0,0,1,51.99929698764118,61.19787125577658,41.00389327377218,2.0634334881479215,0.12024361433595378,0.07299445494826434,0.2400915852679311,0.07481425274034972,1
2013-08-04 05:24:00+00:00,UNLOAD_MAN,660.0,1,0,42.76585567208636,49.6630692736058,34.89811108340975,0.4681100668438021,0.06517156522121963,0.1284684543371047,0.31756095943958246,0.05762846634084098,1
2013-08-05 16:37:00+00:00,SOUTH_MAN,3300.0,0,1,47.49996387872169,53.3172428332575,40.47375456641273,1.3609558186440984,0.10741423033957932,0.1635476258625742,0.20254434646846603,0.04966221355270362,0
2013-08-08 05:08:00+00:00,UNLOAD_MAN,660.0,1,0,52.92582219063589,67.29084714583371,47.05135665109265,2.943094579278041,0.08867472034887255,0.1379177116772201,0.3571348031434004,0.07744034346066157,1
2013-08-08 14:54:00+00:00,UNLOAD_MAN,60.0,1,0,44.02564708474974,55.035264693603,37.7054544678344,1.726731103485811,0.10751794824320579,0.08228010279030708,0.14584096541937608,0.055802689968460564,1
2013-08-08 15:01:00+00:00,EAST_MAN,780.0,0,1,44.71099993083872,55.17681153416475,31.484058392250017,1.0079283884355021,0.15773660512725815,0.1839582451482663,0.3553742741926032,0.04807144940175439,1
2013-08-11 04:56:00+00:00,UNLOAD_MAN,780.0,1,0,47.80922476732477,57.5380923424794,38.8869924678427,2.617623694155136,0.17939589729568112,0.10002374931832614,0.3156501924721472,0.07758884345964066,0
2013-08-14 04:45:00+00:00,UNLOAD_MAN,780.0,1,0,50.37754076194128,55.36758859085623,41.85370521943767,2.0066777957718362,0.20746015688352717,0.10640530624677197,0.4138090150455334,0.07498524507543784,0
2013-08-15 14:38:00+00:00,UNLOAD_MAN,360.0,1,0,47.045704222242634,58.878294797463454,39.832444797853476,2.5524702444788625,0.22798635662506456,0.023108327411142826,0.1411470114251714,0.07403926642307751,1
2013-08-15 14:50:00+00:00,EAST_MAN,840.0,0,1,53.315842361747954,58.786444387712706,37.97790652743387,2.1384793376096827,0.06135806464301176,0.15223824847864945,0.4973969856632483,0.01,1
2013-08-18 04:29:00+00:00,UNLOAD_MAN,660.0,1,0,50.42717593026611,59.27703632471805,38.512144463726834,2.2292795681060844,0.22494858312204363,0.08697941432137946,0.3816647396728942,0.05880353251476822,0
2013-08-21 04:17:00+00:00,UNLOAD_MAN,780.0,1,0,50.36728026756025,53.44911055116654,44.530466611956626,2.181504623857258,0.07672471719105495,0.12323894310502626,0.2802979688559727,0.054242343861399395,0
2013-08-22 14:56:00+00:00,UNLOAD_MAN,300.0,1,0,49.216466005296375,51.09388945335382,42.037311169410245,2.3487441559605,0.1873050167272452,0.11175568499023092,0.20088075834997066,0.049302734918290285,0
2013-08-22 15:06:00+00:00,EAST_MAN,1260.0,0,1,57.31061240138434,66.26548600934369,49.95334603149707,3.138715224278049,0.07533311427000143,0.12904682883318855,0.18466521061014643,0.06219559267945357,1
2013-08-25 04:34:00+00:00,UNLOAD_MAN,660.0,1,0,46.179353244535825,51.752055442951104,37.74173730968803,2.4855031679795943,0.1034849928680342,0.0977143213766658,0.3248897065299797,0.05521113745009056,0
2013-08-28 03:50:00+00:00,UNLOAD_MAN,660.0,1,0,38.985910831733946,41.01840811784213,33.08958880962825,1.2098303410772324,0.18072349336522214,0.13932998673302271,0.26560157177894134,0.06355614834654363,0
2013-08-29 23:42:00+00:00,UNLOAD_MAN,240.0,1,0,53.41701744606856,63.03884595490979,44.10056787598347,2.223330757639452,0.19724757625846068,0.0900553731557467,0.40999105368391825,0.04464076384490015,1
2013-08-29 23:52:00+00:00,WEST_MAN,3960.0,0,1,46.1692022761727,60.52944458932507,33.812937880054754,2.570740384051609,0.14576341933232725,0.047240129027350836,0.1792877460445238,0.07996361260352985,0
2013-08-30 12:13:00+00:00,UNLOAD_MAN,180.0,1,0,47.43152177737213,59.60020255311232,43.37240610438462,2.601350403268073,0.16074299444473963,0.1284477803186967,0.23838068231349946,0.06557888383545653,0
2013-08-30 12:22:00+00:00,EAST_MAN,4920.0,0,1,53.23820273944211,60.46624908364509,48.62264295071831,1.7866975084704502,0.10659786506646196,0.07954972375441807,0.3029123588788495,0.06085053181029681,0
2013-09-02 15:28:00+00:00,UNLOAD_MAN,480.0,1,0,40.5909618357643,48.61749775585513,34.040437501656214,2.5824722225940637,0.17634332928499516,0.033786907865893015,0.1651822221499507,0.05987410467413728,0
2013-09-05 18:18:00+00:00,UNLOAD_MAN,660.0,1,0,41.99341114357544,52.65652991392719,35.30379782389893,2.4638711997756024,0.16518820377585958,0.04888783329287009,0.24974283262975042,0.07314562614987127,1
2013-09-05 18:31:00+00:00,EAST_MAN,600.0,0,1,41.59488825152459,52.961272311029305,27.599490627286794,3.286258718484865,0.12706779197929902,0.13416661896784604,0.4327655519736982,0.07043375573870979,1
2013-09-09 02:21:00+00:00,NORTH_MAN,3360.0,0,1,44.823454839898304,51.79284768342121,33.81832717985379,1.6249991318757442,0.11019997305553572,0.1151740598452575,0.32689699301212993,0.04774455892907425,1
2013-09-12 14:49:00+00:00,UNLOAD_MAN,300.0,1,0,48.75854642406797,56.861079571241696,37.92557936771318,1.7462997117997874,0.19213919122531822,0.0,0.21209644607027242,0.06980620761646593,0
2013-09-12 16:27:00+00:00,UNLOAD_MAN,60.0,1,0,49.09675137125108,57.99859579154469,41.88984845179128,1.846940475770023,0.06863960967247862,0.08081720284736653,0.30133187373820836,0.05348104480084089,1
